XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS
-4.165, 8.079, -3.868, 8.009, 6, 5, 23.4, 544836627
-4.166, 8.083, -3.994, 8.069, 6, 5, 23.1, 544836719
-4.167, 8.082, -3.970, 8.066, 6, 5, 23.2, 544836782
-4.169, 8.081, -3.985, 7.989, 6, 5, 23.1, 544836883
-4.165, 8.081, -3.989, 8.158, 6, 5, 23.5, 544836984
-4.165, 8.078, -3.933, 8.115, 6, 5, 23.4, 544837087
-4.167, 8.077, -4.021, 7.985, 6, 5, 23.2, 544837185
-4.167, 8.077, -3.935, 8.097, 6, 5, 23.0, 544837281
-4.166, 8.079, -3.852, 8.115, 6, 5, 23.2, 544837370
-4.167, 8.080, -3.877, 8.063, 6, 5, 23.3, 544837459
-4.167, 8.076, -3.966, 8.144, 6, 5, 23.2, 544837553
-4.166, 8.079, -3.988, 8.049, 6, 5, 23.3, 544837648
-4.165, 8.079, -3.902, 8.113, 6, 5, 23.4, 544837740
-4.164, 8.080, -3.939, 8.120, 6, 5, 23.1, 544837819
-4.165, 8.078, -3.915, 7.987, 6, 5, 23.1, 544837929
-4.167, 8.076, -3.846, 8.032, 6, 5, 22.8, 544838015
-4.169, 8.077, -4.054, 8.067, 6, 5, 23.4, 544838091
-4.168, 8.075, -3.962, 7.990, 6, 5, 23.0, 544838197
-4.167, 8.073, -4.053, 8.004, 6, 5, 23.4, 544838307
-4.170, 8.073, -3.984, 7.971, 6, 5, 23.3, 544838398
-4.172, 8.071, -3.904, 8.065, 6, 5, 23.2, 544838509
-4.171, 8.071, -3.912, 7.926, 6, 5, 23.2, 544838627
-4.171, 8.071, -3.908, 8.048, 6, 5, 23.2, 544838721
-4.172, 8.074, -3.927, 8.180, 6, 5, 23.0, 544838809
-4.174, 8.074, -3.974, 8.114, 6, 5, 23.2, 544838910
-4.177, 8.072, -3.995, 8.040, 6, 5, 22.2, 544839012
-4.174, 8.073, -3.955, 8.045, 6, 5, 23.1, 544839105
-4.174, 8.074, -4.010, 8.070, 6, 5, 22.9, 544839186
-4.172, 8.075, -3.880, 8.162, 6, 5, 23.5, 544839293
-4.174, 8.071, -3.910, 8.085, 6, 5, 22.9, 544839376
-4.171, 8.072, -3.913, 7.968, 6, 5, 23.2, 544839483
-4.168, 8.075, -3.964, 8.123, 6, 5, 23.2, 544839583
-4.169, 8.076, -3.943, 8.050, 6, 5, 23.2, 544839681
-4.169, 8.075, -3.937, 8.069, 6, 5, 23.4, 544839777
-4.170, 8.074, -3.946, 8.110, 6, 5, 23.1, 544839870
-4.170, 8.075, -3.837, 8.046, 6, 5, 23.4, 544839934
-4.172, 8.075, -3.866, 8.166, 6, 5, 23.3, 544840051
-4.172, 8.075, -4.050, 7.981, 6, 5, 23.4, 544840146
-4.171, 8.077, -3.960, 8.192, 6, 5, 22.9, 544840234
-4.169, 8.076, -3.937, 8.092, 6, 5, 22.9, 544840341
-4.172, 8.079, -4.024, 8.138, 6, 5, 23.0, 544840451
-4.170, 8.076, -3.810, 8.097, 6, 5, 23.3, 544840536
-4.174, 8.072, -3.921, 7.938, 6, 5, 23.2, 544840632
-4.172, 8.075, -4.081, 8.098, 6, 5, 23.1, 544840735
-4.174, 8.072, -3.875, 8.052, 6, 5, 23.5, 544840830
-4.174, 8.073, -3.980, 8.010, 6, 5, 23.0, 544840906
-4.174, 8.075, -3.923, 8.102, 6, 5, 23.1, 544841003
-4.177, 8.074, -3.919, 8.156, 6, 5, 23.3, 544841110
-4.179, 8.076, -3.990, 8.100, 6, 5, 22.7, 544841203
-4.181, 8.077, -3.923, 8.110, 6, 5, 23.4, 544841290
-4.185, 8.072, -4.025, 8.132, 6, 5, 23.3, 544841385
-4.186, 8.072, -3.905, 8.035, 6, 5, 23.4, 544841487
-4.187, 8.074, -3.979, 8.146, 6, 5, 23.4, 544841578
-4.188, 8.073, -4.069, 8.096, 6, 5, 23.0, 544841655
-4.190, 8.075, -3.826, 8.107, 6, 5, 22.7, 544841768
-4.188, 8.076, -3.969, 8.165, 6, 5, 22.9, 544841862
-4.185, 8.076, -3.895, 8.125, 6, 5, 22.8, 544841938
-4.181, 8.075, -3.820, 8.048, 6, 5, 23.5, 544842046
-4.185, 8.073, -3.984, 8.049, 6, 5, 23.2, 544842129
-4.185, 8.075, -3.927, 8.072, 6, 5, 23.0, 544842233
-4.184, 8.076, -3.933, 7.999, 6, 5, 23.6, 544842317
-4.183, 8.078, -3.913, 8.037, 6, 5, 23.3, 544842429
-4.186, 8.077, -3.984, 8.196, 6, 5, 22.7, 544842531
-4.188, 8.076, -3.931, 8.041, 6, 5, 23.2, 544842659
-4.190, 8.076, -4.067, 8.085, 6, 5, 22.8, 544842773
-4.203, 8.098, -4.121, 8.017, 6, 5, 23.2, 544842909
-4.216, 8.109, -3.845, 8.391, 6, 5, 23.1, 544843009
-4.217, 8.101, -4.049, 7.933, 6, 5, 23.2, 544843096
-4.216, 8.096, -3.934, 8.157, 6, 5, 23.0, 544843178
-4.215, 8.099, -4.030, 8.042, 6, 5, 23.4, 544843314
-4.210, 8.096, -3.987, 7.979, 6, 5, 22.8, 544843426
-4.210, 8.094, -4.066, 8.168, 6, 5, 23.3, 544843538
-4.212, 8.097, -3.879, 8.077, 6, 5, 22.8, 544843648
-4.212, 8.098, -4.217, 8.148, 6, 5, 23.0, 544843757
-4.212, 8.100, -3.869, 8.111, 6, 5, 22.9, 544843864
-4.211, 8.098, -3.636, 8.110, 6, 5, 23.3, 544843975
-4.210, 8.098, -4.175, 8.034, 6, 5, 23.3, 544844090
-4.212, 8.101, -4.298, 8.095, 6, 5, 22.5, 544844197
-4.214, 8.101, -3.728, 8.121, 6, 5, 23.2, 544844308
-4.222, 8.107, -3.858, 7.924, 6, 5, 23.1, 544844416
-4.224, 8.108, -4.276, 8.199, 6, 5, 23.1, 544844525
-4.219, 8.105, -3.908, 8.128, 6, 5, 23.2, 544844636
-4.223, 8.106, -4.216, 8.055, 6, 5, 23.3, 544844725
-4.226, 8.108, -4.240, 8.180, 6, 5, 23.3, 544844819
-4.227, 8.108, -3.981, 8.051, 6, 5, 23.2, 544844913
-4.228, 8.109, -3.708, 7.965, 6, 5, 23.4, 544845025
-4.228, 8.106, -3.891, 8.076, 6, 5, 23.1, 544846302
