XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS
-0.554, 7.306, -0.586, 7.293, 0, 5, 11.0, 914541838
-0.563, 7.295, -0.585, 7.208, 0, 5, 11.2, 914542081
-0.568, 7.289, -0.520, 7.293, 0, 5, 10.9, 914542176
-0.577, 7.279, -0.583, 7.103, 0, 5, 11.1, 914542270
-0.579, 7.282, -0.642, 7.260, 0, 5, 11.0, 914542325
-0.574, 7.285, -0.504, 7.331, 0, 5, 11.0, 914542409
-0.575, 7.287, -0.562, 7.254, 0, 5, 11.0, 914542513
-0.564, 7.284, -0.392, 7.252, 0, 5, 11.0, 914542566
-0.564, 7.283, -0.457, 7.286, 0, 5, 11.0, 914542662
-0.556, 7.285, -0.535, 7.190, 0, 5, 10.9, 914542705
-0.555, 7.283, -0.537, 7.253, 0, 5, 11.1, 914542804
-0.560, 7.282, -0.536, 7.302, 0, 5, 10.9, 914542922
-0.568, 7.276, -0.698, 7.254, 0, 5, 10.6, 914543042
-0.568, 7.286, -0.487, 7.380, 0, 5, 11.0, 914543144
-0.561, 7.286, -0.424, 7.377, 0, 5, 10.3, 914543224
-0.556, 7.291, -0.503, 7.302, 0, 5, 11.0, 914543317
-0.553, 7.295, -0.489, 7.326, 0, 5, 10.4, 914543392
-0.554, 7.294, -0.544, 7.205, 0, 5, 11.0, 914543487
-0.560, 7.295, -0.626, 7.350, 0, 5, 11.0, 914543567
-0.558, 7.295, -0.641, 7.304, 0, 5, 10.7, 914543659
-0.566, 7.298, -0.601, 7.449, 0, 5, 10.8, 914543736
-0.567, 7.306, -0.513, 7.334, 0, 5, 10.7, 914543827
-0.560, 7.306, -0.617, 7.385, 0, 5, 11.0, 914543925
-0.556, 7.295, -0.480, 7.192, 0, 5, 10.8, 914543981
-0.560, 7.292, -0.512, 7.256, 0, 5, 10.8, 914544069
-0.561, 7.297, -0.634, 7.394, 0, 5, 10.9, 914544149
-0.560, 7.294, -0.528, 7.263, 0, 5, 10.8, 914544283
-0.563, 7.287, -0.522, 7.281, 0, 5, 11.0, 914544506
-0.565, 7.291, -0.537, 7.331, 0, 5, 10.8, 914544601
-0.563, 7.293, -0.512, 7.303, 0, 5, 11.0, 914544692
-0.563, 7.288, -0.528, 7.267, 0, 5, 10.6, 914544753
-0.565, 7.292, -0.505, 7.385, 0, 5, 10.9, 914544827
-0.563, 7.296, -0.536, 7.331, 0, 5, 10.7, 914544924
-0.560, 7.297, -0.593, 7.351, 0, 5, 10.9, 914545048
-0.566, 7.303, -0.584, 7.351, 0, 5, 10.9, 914545140
-0.571, 7.297, -0.576, 7.319, 0, 5, 10.7, 914545216
-0.577, 7.290, -0.649, 7.189, 0, 5, 11.0, 914545260
-0.574, 7.293, -0.456, 7.231, 0, 5, 10.9, 914545342
-0.574, 7.290, -0.689, 7.334, 0, 5, 10.7, 914545432
-0.580, 7.291, -0.488, 7.253, 0, 5, 10.9, 914545502
-0.579, 7.290, -0.560, 7.268, 0, 5, 11.0, 914545631
-0.573, 7.290, -0.545, 7.218, 0, 5, 10.8, 914545808
-0.563, 7.296, -0.448, 7.371, 0, 5, 11.0, 914546072
-0.567, 7.291, -0.552, 7.246, 0, 5, 11.1, 914546635
-0.567, 7.287, -0.530, 7.276, 0, 5, 10.7, 914546751
-0.574, 7.287, -0.582, 7.431, 0, 5, 10.9, 914546838
-0.576, 7.282, -0.561, 7.320, 0, 5, 11.1, 914546908
-0.572, 7.282, -0.544, 7.282, 0, 5, 10.8, 914546985
-0.571, 7.286, -0.552, 7.308, 0, 5, 11.1, 914547077
-0.574, 7.286, -0.527, 7.177, 0, 5, 10.6, 914547159
-0.575, 7.291, -0.487, 7.367, 0, 5, 10.9, 914547248
-0.572, 7.290, -0.546, 7.354, 0, 5, 10.7, 914547341
-0.567, 7.287, -0.584, 7.192, 0, 5, 10.9, 914547422
-0.569, 7.286, -0.624, 7.282, 0, 5, 11.0, 914547513
-0.565, 7.286, -0.528, 7.299, 0, 5, 10.8, 914547590
-0.575, 7.290, -0.642, 7.436, 0, 5, 10.9, 914547683
-0.572, 7.284, -0.609, 7.346, 0, 5, 10.8, 914547762
-0.574, 7.280, -0.505, 7.413, 0, 5, 10.7, 914547810
